expense_id,date,item_name,qty,unit,debit,kredit,saldo,month,source_sheet,item_key,is_topup
PCE-1469,2026-04-25,Btter Unslted Mni Anchor 7gr,42.0,pcs,168000.0,0.0,-1706740.0,April,Expense April,BTTER UNSLTED MNI ANCHOR 7GR,False
PCE-1470,2026-04-25,Skppy Chnky Pnut Btter 340gr,1.0,pcs,52000.0,0.0,-1758740.0,April,Expense April,SKPPY CHNKY PNUT BTTER 340GR,False
PCE-1471,2026-04-25,Nutella 1kg,1.0,pcs,189000.0,0.0,-1947740.0,April,Expense April,NUTELLA 1KG,False
PCE-1472,2026-04-25,Minyak Resto 1L,36.0,pcs,729000.0,0.0,-2676740.0,April,Expense April,MINYAK RESTO 1L,False
PCE-1473,2026-04-25,Telur Ayam,2.0,kg,51000.0,0.0,-2727740.0,April,Expense April,TELUR AYAM,False
PCE-1474,2026-04-26,Koepoe Baking Powder 1kg,1.0,pcs,70000.0,0.0,-2797740.0,April,Expense April,KOEPOE BAKING POWDER 1KG,False
PCE-1475,2026-04-26,Lotus Biscoff Biscuit Caramel,2.0,pcs,86000.0,0.0,-2883740.0,April,Expense April,LOTUS BISCOFF BISCUIT CARAMEL,False
PCE-1476,2026-04-26,Colatta Choco Chips 150gr,2.0,pcs,29000.0,0.0,-2912740.0,April,Expense April,COLATTA CHOCO CHIPS 150GR,False
PCE-1477,2026-04-26,Diamond UHT Full Cream 1L,12.0,pcs,240000.0,0.0,-3152740.0,April,Expense April,DIAMOND UHT FULL CREAM 1L,False
PCE-1478,2026-04-26,ongkir shopeexpress intisari,1.0,time,5000.0,0.0,-3157740.0,April,Expense April,ONGKIR SHOPEEXPRESS INTISARI,False
PCE-1479,2026-04-26,es,2.0,pack,20000.0,0.0,-3177740.0,April,Expense April,ES,False
PCE-1480,2026-04-26,Aqua Galon,2.0,pcs,46000.0,0.0,-3223740.0,April,Expense April,AQUA GALON,False
PCE-1481,2026-04-26,Air Isi Ulang,1.0,pcs,7000.0,0.0,-3230740.0,April,Expense April,AIR ISI ULANG,False
PCE-1482,2026-04-26,Perbaikan MagicCom Besar dan Transport,1.0,pcs,150000.0,0.0,-3380740.0,April,Expense April,PERBAIKAN MAGICCOM BESAR DAN TRANSPORT,False
PCE-1483,2026-04-26,Diamond Ice Cream Vanilla 8L,1.0,box,202000.0,0.0,-3582740.0,April,Expense April,DIAMOND ICE CREAM VANILLA 8L,False
PCE-1484,2026-04-26,Milac Gold Cooking Cream 1L,2.0,pack,147000.0,0.0,-3729740.0,April,Expense April,MILAC GOLD COOKING CREAM 1L,False
PCE-1485,2026-04-27,Maizenaku 1kg,6.0,pcs,164200.0,0.0,-3893940.0,April,Expense April,MAIZENAKU 1KG,False
PCE-1486,2026-04-27,Aqua Galon,2.0,pcs,46000.0,0.0,-3939940.0,April,Expense April,AQUA GALON,False
PCE-1487,2026-04-27,es,2.0,pack,20000.0,0.0,-3959940.0,April,Expense April,ES,False
PCE-1488,2026-04-27,Beras Darmi 5kg,1.0,pcs,77500.0,0.0,-4037440.0,April,Expense April,BERAS DARMI 5KG,False
PCE-1489,2026-04-27,Minyak Goreng SawitKita 950ml,3.0,pcs,61500.0,0.0,-4098940.0,April,Expense April,MINYAK GORENG SAWITKITA 950ML,False
PCE-1490,2026-04-27,Additional Petty Cash,1.0,time,0.0,4538940.0,440000.0,April,Expense April,ADDITIONAL PETTY CASH,True
PCE-1491,2026-04-28,es,2.0,pack,20000.0,0.0,420000.0,April,Expense April,ES,False
PCE-1492,2026-04-28,Segitiga Biru Premium 1kg,7.0,pcs,94500.0,0.0,325500.0,April,Expense April,SEGITIGA BIRU PREMIUM 1KG,False
PCE-1493,2026-04-28,Grandairy UHT FC 1L ,24.0,pcs,444000.0,0.0,-118500.0,April,Expense April,GRANDAIRY UHT FC 1L,False
PCE-1494,2026-04-28,Lada Sechuan 100gr,1.0,pcs,44000.0,0.0,-162500.0,April,Expense April,LADA SECHUAN 100GR,False
PCE-1495,2026-04-28,Beras Darmi 5kg,1.0,pcs,77500.0,0.0,-240000.0,April,Expense April,BERAS DARMI 5KG,False
PCE-1496,2026-04-28,Denali Lime Powder 800gr,1.0,pcs,111000.0,0.0,-351000.0,April,Expense April,DENALI LIME POWDER 800GR,False
PCE-1497,2026-04-28,Bawang Bombay,3.0,kg,96000.0,0.0,-447000.0,April,Expense April,BAWANG BOMBAY,False
PCE-1498,2026-04-28,Bawang Bombay (25/04),6.0,kg,192000.0,0.0,-639000.0,April,Expense April,BAWANG BOMBAY (25/04),False
PCE-1499,2026-04-28,Minyak Goreng SawitKita 950ml,36.0,pcs,703500.0,0.0,-1342500.0,April,Expense April,MINYAK GORENG SAWITKITA 950ML,False
PCE-1500,2026-04-29,Es Krim Vanilla 8L,1.0,pcs,170000.0,0.0,-1512500.0,April,Expense April,ES KRIM VANILLA 8L,False
PCE-1501,2026-04-29,Cup Sealer Polos,1.0,pack,43000.0,0.0,-1555500.0,April,Expense April,CUP SEALER POLOS,False
PCE-1502,2026-04-29,Telur Ayam,2.0,kg,50000.0,0.0,-1605500.0,April,Expense April,TELUR AYAM,False
PCE-1503,2026-04-29,Whipping Cream Millac Gold 1L,1.0,pcs,79000.0,0.0,-1684500.0,April,Expense April,WHIPPING CREAM MILLAC GOLD 1L,False
PCE-1504,2026-04-29,"Ciao Peeled Tomato 2,5kg",1.0,pcs,93000.0,0.0,-1777500.0,April,Expense April,"CIAO PEELED TOMATO 2,5KG",False
PCE-1505,2026-04-29,es,1.0,pack,10000.0,0.0,-1787500.0,April,Expense April,ES,False
PCE-1506,2026-04-29,Lettuce Iceberg,500.0,gr,22500.0,0.0,-1810000.0,April,Expense April,LETTUCE ICEBERG,False
PCE-1507,2026-04-29,Bawang Putih Kupas,1.0,kg,48000.0,0.0,-1858000.0,April,Expense April,BAWANG PUTIH KUPAS,False
PCE-1508,2026-04-29,Key+Ms Logitech MK 220 Wireless,1.0,pcs,300000.0,0.0,-2158000.0,April,Expense April,KEY+MS LOGITECH MK 220 WIRELESS,False
PCE-1509,2026-04-30,Carnation KKM 365gr,2.0,pcs,22400.0,0.0,-2180400.0,April,Expense April,CARNATION KKM 365GR,False
PCE-1510,2026-04-30,Butter Unslted Mini Anchor 10 gr,100.0,pcs,400000.0,0.0,-2580400.0,April,Expense April,BUTTER UNSLTED MINI ANCHOR 10 GR,False
PCE-1511,2026-04-30,Grandairy UHT FC 1L ,36.0,pcs,568500.0,0.0,-3148900.0,April,Expense April,GRANDAIRY UHT FC 1L,False
PCE-1512,2026-04-30,es,2.0,pack,20000.0,0.0,-3168900.0,April,Expense April,ES,False
PCE-1513,2026-04-30,Beras Darmi 5kg,1.0,pcs,77500.0,0.0,-3219900.0,April,Expense April,BERAS DARMI 5KG,False
PCE-1514,2026-04-30,Additional Petty Cash,1.0,time,0.0,3219900.0,0.0,April,Expense April,ADDITIONAL PETTY CASH,True
PCE-1515,2026-05-01,Additional Petty Cash,1.0,time,0.0,2000000.0,2000000.0,Mei,Expense Mei,ADDITIONAL PETTY CASH,True
PCE-1516,2026-05-01,Cakra Kembar Premium 1kg,4.0,pcs,56000.0,0.0,1944000.0,Mei,Expense Mei,CAKRA KEMBAR PREMIUM 1KG,False
PCE-1517,2026-05-01,Mc Lewis Original Mayonnaise 1kg,4.0,pcs,98000.0,0.0,1846000.0,Mei,Expense Mei,MC LEWIS ORIGINAL MAYONNAISE 1KG,False
PCE-1518,2026-05-01,Desaku Ketumbar Bubuk 250gr,1.0,pcs,17500.0,0.0,1828500.0,Mei,Expense Mei,DESAKU KETUMBAR BUBUK 250GR,False
PCE-1519,2026-05-01,Colatta Chochip Repack 500gr,1.0,pcs,42000.0,0.0,1786500.0,Mei,Expense Mei,COLATTA CHOCHIP REPACK 500GR,False
PCE-1520,2026-05-01,Segitiga Biru Premium 1kg,5.0,pcs,67500.0,0.0,1719000.0,Mei,Expense Mei,SEGITIGA BIRU PREMIUM 1KG,False
PCE-1521,2026-05-01,Bola Deli Maizena 500gr,10.0,pcs,95000.0,0.0,1624000.0,Mei,Expense Mei,BOLA DELI MAIZENA 500GR,False
PCE-1522,2026-05-01,Nutella 1kg,1.0,pcs,189000.0,0.0,1435000.0,Mei,Expense Mei,NUTELLA 1KG,False
PCE-1523,2026-05-01,Skppy Crmy Pnut Btter 340gr,1.0,pcs,52000.0,0.0,1383000.0,Mei,Expense Mei,SKPPY CRMY PNUT BTTER 340GR,False
PCE-1524,2026-05-01,Aqua Galon,2.0,pcs,46000.0,0.0,1337000.0,Mei,Expense Mei,AQUA GALON,False
PCE-1525,2026-05-01,Air Isi Ulang,1.0,pcs,7000.0,0.0,1330000.0,Mei,Expense Mei,AIR ISI ULANG,False
PCE-1526,2026-05-01,es,2.0,pack,20000.0,0.0,1310000.0,Mei,Expense Mei,ES,False
PCE-1527,2026-05-01,Iuran Sampah Mei,1.0,time,400000.0,0.0,910000.0,Mei,Expense Mei,IURAN SAMPAH MEI,False
PCE-1528,2026-05-01,Refill Gas 50kg,1.0,pcs,1070000.0,0.0,-160000.0,Mei,Expense Mei,REFILL GAS 50KG,False
PCE-1529,2026-05-01,Cooking Cream Pleasure Gold 1L,1.0,pcs,72500.0,0.0,-232500.0,Mei,Expense Mei,COOKING CREAM PLEASURE GOLD 1L,False
PCE-1530,2026-05-01,Garam Masala AI 45gr,2.0,pcs,30000.0,0.0,-262500.0,Mei,Expense Mei,GARAM MASALA AI 45GR,False
PCE-1531,2026-05-01,Pisang Cavendish Sunpride,1.0,sisir,12500.0,0.0,-275000.0,Mei,Expense Mei,PISANG CAVENDISH SUNPRIDE,False
PCE-1532,2026-05-01,Nasi,1.0,pcs,5000.0,0.0,-280000.0,Mei,Expense Mei,NASI,False
PCE-1533,2026-05-02,Maizenaku 500gr,8.0,pcs,88000.0,0.0,-368000.0,Mei,Expense Mei,MAIZENAKU 500GR,False
PCE-1534,2026-05-02,Cakra Kembar Premium 1kg,4.0,pcs,56000.0,0.0,-424000.0,Mei,Expense Mei,CAKRA KEMBAR PREMIUM 1KG,False
PCE-1535,2026-05-02,Indomilk UHT 950ml,12.0,pcs,226500.0,0.0,-650500.0,Mei,Expense Mei,INDOMILK UHT 950ML,False
PCE-1536,2026-05-02,Gula Pasir Repack 1kg,2.0,pcs,37000.0,0.0,-687500.0,Mei,Expense Mei,GULA PASIR REPACK 1KG,False
PCE-1537,2026-05-02,Lotus Biscoff 250gr,2.0,pcs,89000.0,0.0,-776500.0,Mei,Expense Mei,LOTUS BISCOFF 250GR,False
PCE-1538,2026-05-02,Contadina Pickle Gherkin Whole Dills 680 gr,2.0,pcs,108000.0,0.0,-884500.0,Mei,Expense Mei,CONTADINA PICKLE GHERKIN WHOLE DILLS 680 GR,False
PCE-1539,2026-05-02,Bogasari Terigu Cakra 1kg,2.0,pcs,32500.0,0.0,-917000.0,Mei,Expense Mei,BOGASARI TERIGU CAKRA 1KG,False
PCE-1540,2026-05-02,es,2.0,pack,20000.0,0.0,-937000.0,Mei,Expense Mei,ES,False
PCE-1541,2026-05-02,Telur Ayam,15.0,kg,357000.0,0.0,-1294000.0,Mei,Expense Mei,TELUR AYAM,False
PCE-1542,2026-05-02,Ongkir Shopeexpress Piring Uncle Masala,1.0,time,5000.0,0.0,-1299000.0,Mei,Expense Mei,ONGKIR SHOPEEXPRESS PIRING UNCLE MASALA,False
PCE-1543,2026-05-02,Ongkir Shopeexpress Ayam Marinasi,1.0,time,28000.0,0.0,-1327000.0,Mei,Expense Mei,ONGKIR SHOPEEXPRESS AYAM MARINASI,False
PCE-1544,2026-05-02,Bawang Putih Kupas,500.0,gr,24000.0,0.0,-1351000.0,Mei,Expense Mei,BAWANG PUTIH KUPAS,False
PCE-1545,2026-05-02,Kubis,600.0,gr,9000.0,0.0,-1360000.0,Mei,Expense Mei,KUBIS,False
PCE-1546,2026-05-02,Kol Ungu,1.2,kg,48000.0,0.0,-1408000.0,Mei,Expense Mei,KOL UNGU,False
PCE-1547,2026-05-02,Cabai Rawit,500.0,gr,40000.0,0.0,-1448000.0,Mei,Expense Mei,CABAI RAWIT,False
PCE-1548,2026-05-02,Cabai Teropong Hijau,300.0,gr,16500.0,0.0,-1464500.0,Mei,Expense Mei,CABAI TEROPONG HIJAU,False
PCE-1549,2026-05-02,Coriander,200.0,gr,16000.0,0.0,-1480500.0,Mei,Expense Mei,CORIANDER,False
PCE-1550,2026-05-02,Parsley,150.0,gr,12000.0,0.0,-1492500.0,Mei,Expense Mei,PARSLEY,False
PCE-1551,2026-05-02,Indo Ice Cream Vanilla 8 L,1.0,box,165000.0,0.0,-1657500.0,Mei,Expense Mei,INDO ICE CREAM VANILLA 8 L,False
PCE-1552,2026-05-02,Garam Refina 250gr ,40.0,pcs,160000.0,0.0,-1817500.0,Mei,Expense Mei,GARAM REFINA 250GR,False
PCE-1553,2026-05-02,Anchor Butter 1kg,1.0,pack,170000.0,0.0,-1987500.0,Mei,Expense Mei,ANCHOR BUTTER 1KG,False
PCE-1554,2026-05-02,La Fonte Macaroni 500gr ,7.0,pack,114800.0,0.0,-2102300.0,Mei,Expense Mei,LA FONTE MACARONI 500GR,False
PCE-1555,2026-05-02,Cheese Parmesan,1.0,kg,210000.0,0.0,-2312300.0,Mei,Expense Mei,CHEESE PARMESAN,False
PCE-1556,2026-05-02,Nutella 3kg,1.0,pack,525000.0,0.0,-2837300.0,Mei,Expense Mei,NUTELLA 3KG,False
PCE-1557,2026-05-02,Straightcut 2kg ,6.0,pack,348000.0,0.0,-3185300.0,Mei,Expense Mei,STRAIGHTCUT 2KG,False
PCE-1558,2026-05-02,Indo Ice Cream Vanilla 8 L,1.0,box,165000.0,0.0,-3350300.0,Mei,Expense Mei,INDO ICE CREAM VANILLA 8 L,False
PCE-1559,2026-05-02,Minyak Kuwali 1L,36.0,pcs,729000.0,0.0,-4079300.0,Mei,Expense Mei,MINYAK KUWALI 1L,False
PCE-1560,2026-05-02,Terigu Segitiga Biru Premium 1kg,4.0,pcs,64000.0,0.0,-4143300.0,Mei,Expense Mei,TERIGU SEGITIGA BIRU PREMIUM 1KG,False
PCE-1561,2026-05-02,Beras Darmi 5kg,2.0,pcs,155000.0,0.0,-4298300.0,Mei,Expense Mei,BERAS DARMI 5KG,False
PCE-1562,2026-05-02,SO/G F/H Omega Egg,10.0,pcs,29900.0,0.0,-4328200.0,Mei,Expense Mei,SO/G F/H OMEGA EGG,False
PCE-1563,2026-05-02,Mama/S Rumput Laut Panggang,1.0,pcs,52900.0,0.0,-4381100.0,Mei,Expense Mei,MAMA/S RUMPUT LAUT PANGGANG,False
PCE-1564,2026-05-02,Indomilk UHT Cho 900 ml,3.0,pcs,51570.0,0.0,-4432670.0,Mei,Expense Mei,INDOMILK UHT CHO 900 ML,False
PCE-1565,2026-05-02,Prepack Bumbu Dapur,1.0,pcs,1990.0,0.0,-4434660.0,Mei,Expense Mei,PREPACK BUMBU DAPUR,False
PCE-1566,2026-05-02,Sunpride Pisang W,970.0,gr,18915.0,0.0,-4453575.0,Mei,Expense Mei,SUNPRIDE PISANG W,False
PCE-1567,2026-05-02,Kara Santan Lk.200 ml,1.0,pcs,17990.0,0.0,-4471565.0,Mei,Expense Mei,KARA SANTAN LK.200 ML,False
PCE-1568,2026-05-02,Kara Santan Lk.200 ml,3.0,pcs,53970.0,0.0,-4525535.0,Mei,Expense Mei,KARA SANTAN LK.200 ML,False
PCE-1569,2026-05-02,Sunpride Pisang W,1078.0,gr,28205.0,0.0,-4553740.0,Mei,Expense Mei,SUNPRIDE PISANG W,False
PCE-1570,2026-05-02,plastic shopbag,2.0,pcs,400.0,0.0,-4554140.0,Mei,Expense Mei,PLASTIC SHOPBAG,False
PCE-1571,2026-05-02,parkir superindo,1.0,time,2000.0,0.0,-4556140.0,Mei,Expense Mei,PARKIR SUPERINDO,False
PCE-1572,2026-05-02,Timer Cook,2.0,pcs,57800.0,0.0,-4613940.0,Mei,Expense Mei,TIMER COOK,False
PCE-1573,2026-05-03,Hercules Baking Powder 450gr,1.0,pcs,50500.0,0.0,-4664440.0,Mei,Expense Mei,HERCULES BAKING POWDER 450GR,False
PCE-1574,2026-05-03,Terigu Segitiga Biru Premium 1kg,7.0,pcs,91000.0,0.0,-4755440.0,Mei,Expense Mei,TERIGU SEGITIGA BIRU PREMIUM 1KG,False
PCE-1575,2026-05-03,Maizena Miwon 1kg,5.0,pcs,87500.0,0.0,-4842940.0,Mei,Expense Mei,MAIZENA MIWON 1KG,False
PCE-1576,2026-05-03,ongkir shopeexpress intisari,1.0,time,5000.0,0.0,-4847940.0,Mei,Expense Mei,ONGKIR SHOPEEXPRESS INTISARI,False
PCE-1577,2026-05-03,Kikkoman Gochujang Saus 300gr,9.0,pcs,211500.0,0.0,-5059440.0,Mei,Expense Mei,KIKKOMAN GOCHUJANG SAUS 300GR,False
PCE-1578,2026-05-03,Diamond Fullcream 1L,4.0,pcs,94120.0,0.0,-5153560.0,Mei,Expense Mei,DIAMOND FULLCREAM 1L,False
PCE-1579,2026-05-03,Ultra UHT Milk Pln 1000ml,4.0,pcs,79560.0,0.0,-5233120.0,Mei,Expense Mei,ULTRA UHT MILK PLN 1000ML,False
PCE-1580,2026-05-03,Aqua Galon,2.0,pcs,46000.0,0.0,-5279120.0,Mei,Expense Mei,AQUA GALON,False
PCE-1581,2026-05-03,Air Isi Ulang,1.0,pcs,7000.0,0.0,-5286120.0,Mei,Expense Mei,AIR ISI ULANG,False
PCE-1582,2026-05-03,es,2.0,pack,20000.0,0.0,-5306120.0,Mei,Expense Mei,ES,False
PCE-1583,2026-05-03,Yutakachi Cabai Bubuk Pedas 1kg,1.0,pcs,82900.0,0.0,-5389020.0,Mei,Expense Mei,YUTAKACHI CABAI BUBUK PEDAS 1KG,False
PCE-1584,2026-05-03,Salted Caramel Syrup 750 ml,1.0,pcs,104500.0,0.0,-5493520.0,Mei,Expense Mei,SALTED CARAMEL SYRUP 750 ML,False
PCE-1585,2026-05-04,Bogasari Segitiga Biru 1kg,7.0,pcs,108500.0,0.0,-5602020.0,Mei,Expense Mei,BOGASARI SEGITIGA BIRU 1KG,False
PCE-1586,2026-05-04,Minyak Kuwali 1L,12.0,pcs,241000.0,0.0,-5843020.0,Mei,Expense Mei,MINYAK KUWALI 1L,False
PCE-1587,2026-05-04,Cakra Kembar Premium 1kg,6.0,pcs,84000.0,0.0,-5927020.0,Mei,Expense Mei,CAKRA KEMBAR PREMIUM 1KG,False
PCE-1588,2026-05-04,Mc Lewis Original Mayonnaise 1kg,4.0,pcs,96200.0,0.0,-6023220.0,Mei,Expense Mei,MC LEWIS ORIGINAL MAYONNAISE 1KG,False
PCE-1589,2026-05-04,Kresek PE Bening Size24,3.0,pack,88200.0,0.0,-6111420.0,Mei,Expense Mei,KRESEK PE BENING SIZE24,False
PCE-1590,2026-05-04,Kresek PE Bening Size28,3.0,pack,121800.0,0.0,-6233220.0,Mei,Expense Mei,KRESEK PE BENING SIZE28,False
PCE-1591,2026-05-04,Kresek PE Bening Size30,2.0,pack,95200.0,0.0,-6328420.0,Mei,Expense Mei,KRESEK PE BENING SIZE30,False
PCE-1592,2026-05-04,ongkir shopeexpress toko enampuluh,1.0,time,5000.0,0.0,-6333420.0,Mei,Expense Mei,ONGKIR SHOPEEXPRESS TOKO ENAMPULUH,False
PCE-1593,2026-05-04,Star Village Sunflower Oil 5L,1.0,pcs,248000.0,0.0,-6581420.0,Mei,Expense Mei,STAR VILLAGE SUNFLOWER OIL 5L,False
PCE-1594,2026-05-04,Skppy Crmy Pnut Btter 500gr,1.0,pcs,84520.0,0.0,-6665940.0,Mei,Expense Mei,SKPPY CRMY PNUT BTTER 500GR,False
PCE-1595,2026-05-04,Nestle Pure Life 600ml,72.0,pcs,144000.0,0.0,-6809940.0,Mei,Expense Mei,NESTLE PURE LIFE 600ML,False
PCE-1596,2026-05-04,Lettuce,340.0,gr,20365.0,0.0,-6830305.0,Mei,Expense Mei,LETTUCE,False
PCE-1597,2026-05-04,Lettuce,374.0,gr,22435.0,0.0,-6852740.0,Mei,Expense Mei,LETTUCE,False
PCE-1598,2026-05-04,es,2.0,pack,20000.0,0.0,-6872740.0,Mei,Expense Mei,ES,False
PCE-1599,2026-05-04,es (urgent),1.0,pcs,3000.0,0.0,-6875740.0,Mei,Expense Mei,ES (URGENT),False
PCE-1600,2026-05-04,Makan GC,10.0,org,250000.0,0.0,-7125740.0,Mei,Expense Mei,MAKAN GC,False
PCE-1601,2026-05-04,Grandairy UHT FC 1L,36.0,pcs,568500.0,0.0,-7694240.0,Mei,Expense Mei,GRANDAIRY UHT FC 1L,False
PCE-1602,2026-05-04,Cuka Dixi 650ml,5.0,botol,95000.0,0.0,-7789240.0,Mei,Expense Mei,CUKA DIXI 650ML,False
PCE-1603,2026-05-04,"Delmonte Sauce Tomat 5,7kg",2.0,jerigen,184000.0,0.0,-7973240.0,Mei,Expense Mei,"DELMONTE SAUCE TOMAT 5,7KG",False
PCE-1604,2026-05-04,Frutaneira Ecoline Peach Halves in Syrup 8500gr ,3.0,can,150000.0,0.0,-8123240.0,Mei,Expense Mei,FRUTANEIRA ECOLINE PEACH HALVES IN SYRUP 8500GR,False
PCE-1605,2026-05-04,Milac Gold Cooking Cream 1L,2.0,pcs,147000.0,0.0,-8270240.0,Mei,Expense Mei,MILAC GOLD COOKING CREAM 1L,False
PCE-1606,2026-05-04,Anchor Cheese Red Cheddar 84 slices,1.0,pack,154000.0,0.0,-8424240.0,Mei,Expense Mei,ANCHOR CHEESE RED CHEDDAR 84 SLICES,False
PCE-1607,2026-05-04,Additional Petty Cash,1.0,time,0.0,8924240.0,500000.0,Mei,Expense Mei,ADDITIONAL PETTY CASH,True
PCE-1608,2026-05-05,"Repair Bocoran Atap, Pembersihan Drainase dan Talang Tengah",1.0,pax,275000.0,0.0,225000.0,Mei,Expense Mei,"REPAIR BOCORAN ATAP, PEMBERSIHAN DRAINASE DAN TALANG TENGAH",False
PCE-1609,2026-05-05,es,2.0,pack,20000.0,0.0,205000.0,Mei,Expense Mei,ES,False
PCE-1610,2026-05-05,Dummy Box dan Amplop Roti Chinese,4.0,sample,150000.0,0.0,55000.0,Mei,Expense Mei,DUMMY BOX DAN AMPLOP ROTI CHINESE,False
PCE-1611,2026-05-05,Cling Rf 425 lmn/kng,2.0,pcs,6470.0,0.0,48530.0,Mei,Expense Mei,CLING RF 425 LMN/KNG,False
PCE-1612,2026-05-05,Wipol Rf 720gr lem,1.0,pcs,13165.0,0.0,35365.0,Mei,Expense Mei,WIPOL RF 720GR LEM,False
PCE-1613,2026-05-05,Mr M pemb. Dpr Pch 720 lmn,2.0,pcs,17880.0,0.0,17485.0,Mei,Expense Mei,MR M PEMB. DPR PCH 720 LMN,False
PCE-1614,2026-05-05,Glade Bath 75 Lavend,2.0,pcs,20020.0,0.0,-2535.0,Mei,Expense Mei,GLADE BATH 75 LAVEND,False
PCE-1615,2026-05-05,Bagus Si Biru 2sx5,1.0,pcs,20160.0,0.0,-22695.0,Mei,Expense Mei,BAGUS SI BIRU 2SX5,False
PCE-1616,2026-05-05,Sokl Liq Btl 700ml,2.0,pcs,22674.0,0.0,-45369.0,Mei,Expense Mei,SOKL LIQ BTL 700ML,False
PCE-1617,2026-05-05,Dahlia Napt Fln Frs Flo K.31,1.0,pcs,18830.0,0.0,-64199.0,Mei,Expense Mei,DAHLIA NAPT FLN FRS FLO K.31,False
PCE-1618,2026-05-05,Bayclin 200 Reg,1.0,pcs,5311.0,0.0,-69510.0,Mei,Expense Mei,BAYCLIN 200 REG,False
PCE-1619,2026-05-05,Hit Ars 400 Cotton Pwd,1.0,pcs,23488.0,0.0,-92998.0,Mei,Expense Mei,HIT ARS 400 COTTON PWD,False
PCE-1620,2026-05-05,plastic shopbag,1.0,pcs,500.0,0.0,-93498.0,Mei,Expense Mei,PLASTIC SHOPBAG,False
PCE-1621,2026-05-05,Aqua Galon,2.0,pcs,46000.0,0.0,-139498.0,Mei,Expense Mei,AQUA GALON,False
PCE-1622,2026-05-06,Segitiga Biru Premium 1kg,6.0,pcs,90000.0,0.0,-229498.0,Mei,Expense Mei,SEGITIGA BIRU PREMIUM 1KG,False
PCE-1623,2026-05-06,plastic shopbag,2.0,pcs,600.0,0.0,-230098.0,Mei,Expense Mei,PLASTIC SHOPBAG,False
PCE-1624,2026-05-06,Isi Token Listrik via BCA,1.0,time,503000.0,0.0,-733098.0,Mei,Expense Mei,ISI TOKEN LISTRIK VIA BCA,False
PCE-1625,2026-05-06,Bola Deli Maizena 500gr,10.0,pcs,94100.0,0.0,-827198.0,Mei,Expense Mei,BOLA DELI MAIZENA 500GR,False
PCE-1626,2026-05-06,Kikkoman Soy Sauce Japan 150 ml,2.0,pcs,45000.0,0.0,-872198.0,Mei,Expense Mei,KIKKOMAN SOY SAUCE JAPAN 150 ML,False
PCE-1627,2026-05-06,LKK Sesame Oil 115ml,4.0,pcs,190000.0,0.0,-1062198.0,Mei,Expense Mei,LKK SESAME OIL 115ML,False
PCE-1628,2026-05-06,es,2.0,pack,20000.0,0.0,-1082198.0,Mei,Expense Mei,ES,False
PCE-1629,2026-05-06,Jahe Putih Bubuk,1.0,kg,67500.0,0.0,-1149698.0,Mei,Expense Mei,JAHE PUTIH BUBUK,False
PCE-1630,2026-05-06,Point Pewarna Makanan Cair 15ml,8.0,pcs,46000.0,0.0,-1195698.0,Mei,Expense Mei,POINT PEWARNA MAKANAN CAIR 15ML,False
PCE-1631,2026-05-06,Ongkir Shopeexpress Wajan,1.0,time,7000.0,0.0,-1202698.0,Mei,Expense Mei,ONGKIR SHOPEEXPRESS WAJAN,False
PCE-1632,2026-05-06,Indo Ice Cream Vanilla 8 L,1.0,box,165000.0,0.0,-1367698.0,Mei,Expense Mei,INDO ICE CREAM VANILLA 8 L,False
PCE-1633,2026-05-06,Paprika Powder 1kg,1.0,kg,87000.0,0.0,-1454698.0,Mei,Expense Mei,PAPRIKA POWDER 1KG,False
PCE-1634,2026-05-06,Diamond UHT Full Cream Plain 1L,12.0,pcs,234000.0,0.0,-1688698.0,Mei,Expense Mei,DIAMOND UHT FULL CREAM PLAIN 1L,False
PCE-1635,2026-05-06,Milac Gold Cooking Cream 1L,2.0,pack,147000.0,0.0,-1835698.0,Mei,Expense Mei,MILAC GOLD COOKING CREAM 1L,False
PCE-1636,2026-05-07,Minyak Kita 1L,36.0,pcs,705000.0,0.0,-2540698.0,Mei,Expense Mei,MINYAK KITA 1L,False
PCE-1637,2026-05-07,Butter Unsalted Mni Anchor 7gr,30.0,pcs,120000.0,0.0,-2660698.0,Mei,Expense Mei,BUTTER UNSALTED MNI ANCHOR 7GR,False
PCE-1638,2026-05-07,Isi Paket HP Toko (05/05),1.0,time,35000.0,0.0,-2695698.0,Mei,Expense Mei,ISI PAKET HP TOKO (05/05),False
PCE-1639,2026-05-07,es,1.0,pack,10000.0,0.0,-2705698.0,Mei,Expense Mei,ES,False
PCE-1640,2026-05-07,"Kabel Listrik 2x0,75",5.0,meter,40000.0,0.0,-2745698.0,Mei,Expense Mei,"KABEL LISTRIK 2X0,75",False
PCE-1641,2026-05-07,Saklar,1.0,pcs,8000.0,0.0,-2753698.0,Mei,Expense Mei,SAKLAR,False
PCE-1642,2026-05-07,Pisang Cavendish Sunpride,0.8706,gr,20500.0,0.0,-2774198.0,Mei,Expense Mei,PISANG CAVENDISH SUNPRIDE,False
PCE-1643,2026-05-08,Aqua Galon,1.0,pcs,23000.0,0.0,-2797198.0,Mei,Expense Mei,AQUA GALON,False
PCE-1644,2026-05-08,Air Isi Ulang,1.0,pcs,7000.0,0.0,-2804198.0,Mei,Expense Mei,AIR ISI ULANG,False
PCE-1645,2026-05-08,es,2.0,pack,20000.0,0.0,-2824198.0,Mei,Expense Mei,ES,False
